OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
246,C08001,Colorado,CO,08,Adams,County,001,08001,519291,80465089100.000000000000000,145031175.000000000000000,1195.557927329999984,80519228.842472776770592,94.177537384664333,Relatively Moderate,96.875000000000000,93.779015784586818,Relatively Moderate,93.750000000000000,68812491.302995175123215,58658246.668953083455563,0.825606144295696,9577031.273830099031329,577213.360212015220895,0.000728990016976,0.000001589871853,0.003979926110452,50.139275766016709,52.529430480432701,68.940002441406250,Relatively High,0.765625000000000,64.419998168945312,Relatively High,0.828125000000000,2.653584003448486,1.170125181021720,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,3.589362906216522,0.222251573140342,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,145031174.720694750547409,6104385720274.719726562500000,0.000000243155000,0.000002599812433,0.001133111072704,Very Low,1332.789311665873129,0.089279249071685,1035639.289231561473571,39098.087327147200995,1076070.165870363125578,94.026617146394315,Relatively High,0.000000016563572,0.000000171925277,0.000269584021002,49.798823893531413,1240575.229067602893338,94.463888005090681,Relatively High,735.000000000000000,27.187348956402825,1195.557927329999984,81421285.083267360925674,81421285.083267360925674,0.000012100000276,Very Low,26953.245089594587625,26953.245089594543970,52.481389578163771,Relatively Low,0.000185844492328,43.579404466501245,24741.330169738190307,49.411390391345847,Very Low,,0.000279537092972,1195.557927329999984,80464052000.000000000000000,519572.000000000000000,6027035200000.000000000000000,6107499252000.000000000000000,0.032394253030473,0.000076771748364,Relatively Low,728633.800000000046566,0.011150301591192,129343.498457830777625,857977.298457830795087,77.220674713710920,Relatively Low,0.000009055278608,0.000000021472164,38.471061590838751,1053751.840865105390549,79.796372892141264,Relatively Low,285.000000000000000,8.378938317974848,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,145031175.000000000000000,6104385720275.000000000000000,0.000084415726000,0.000000015409263,0.000298849860000,Relatively High,51419680.494005344808102,0.060795103268955,705223.197919873986393,367192.408935307641514,52492096.100860521197319,99.844913151364764,Very High,0.000639030927190,0.000000117073285,0.002531817100257,99.689826302729529,61400468.396090447902679,99.872733057588292,Very High,0.000000000000000,0.000000000000000,1195.557927329999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000776262993,0.000001233054945,0.000055219974456,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,2.000000000000000,0.026208907189722,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,6104240689100.000000000000000,0.000056991008000,0.000002850693100,Relatively Moderate,70814.861395631029154,0.022621104416437,262404.811230670427904,333219.672626301122364,83.810792804796804,Relatively Moderate,0.000000880069384,0.000000043561518,37.741505662891406,388106.750398843432777,84.210526315789465,Relatively Moderate,0.000000000000000,0.010000000000000,2.868088326363000,5570238694.748874664306641,20281.453772604832920,235264863762.216125488281250,240835102456.964996337890625,0.001885017963395,0.000007395919527,Relatively Low,105000.000000000087311,0.001500000000000,17399.999999999869033,122399.999999999927240,83.046067063616420,Relatively Moderate,0.000001304913736,0.000000002888554,38.921968035098715,158262.118792963534361,88.564086090587864,Relatively Moderate,698.000000000000000,31.712360801942665,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,6104240689100.000000000000000,0.000000019450695,0.000000007030031,Relatively Moderate,45046.249081645408296,0.104289703059266,1209760.555487497244030,1254806.804569140309468,96.364221364221365,Relatively High,0.000000559823516,0.000000200830947,27.220077220077222,1512782.412660643225536,96.718146718146713,Relatively High,16.000000000000000,0.666666666666667,24.364286836968013,931910155.701368212699890,3679.232730712386910,42679099676.263671875000000,5418091.438285837881267,43616427923.403350830078125,0.000233793660000,0.000008708216200,0.038004555000000,Very Low,145249.790728395164479,0.021359702712773,247772.551468169316649,137274.769374242081540,530297.111570806941018,56.112658619622415,Relatively Low,0.000001805128067,0.000000041132434,0.000946519045814,16.465490560198081,617671.718922767089680,55.838370983137132,Relatively Low,52.000000000000000,1.508876800777200,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,145031175.000000000000000,6104385720275.000000000000000,0.000002403984100,0.000000028392634,0.000000311817640,Very Low,234482.043838854791829,0.017782396751757,206275.802320379705634,69.499086248530233,440827.345245481410529,60.794044665012400,Relatively Moderate,0.000002914084188,0.000000034243607,0.000000479201015,10.421836228287841,510732.168374340108130,59.560929048679597,Relatively Moderate,138.000000000000000,1.514900115095578,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,145031175.000000000000000,6104385720275.000000000000000,0.000046066423277,0.000000629367262,0.000029911704488,Very Low,5615339.115760271437466,0.495106858481444,5743239.558384756557643,6571.833103176195436,11365150.507248204201460,95.347394540942929,Relatively High,0.000069786029924,0.000000953428537,0.000045313244571,37.437965260545909,13291359.975514721125364,95.672923958001917,Relatively High,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000192419831088,44.488659823307707,3567740124.774039268493652,19937.654949542775284,231276797414.696289062500000,9689205.445957412943244,234854226744.916290283203125,0.400000000000000,0.000067706809000,0.013579329000000,Very Low,134699.841002549685072,0.000105862038709,1227.999649019672688,31.440264823689425,135959.280916392890504,68.374164810690417,Relatively Low,0.000001674015931,0.000000000203859,0.000000216782804,36.016544702513521,116878.175059104847605,65.128857779191847,Relatively Low,72.990805447800980,4.519554516891708,1195.557927329999984,80465089100.000000000000000,519291.000000000000000,6023775600000.000000000000000,145031174.720694750547409,6104385720274.719726562500000,0.000000434314273,0.000000003023258,0.000000033681001,Very Low,157967.683828720269958,0.001615862903478,18744.009680340284831,22.077031475243633,176733.770540535944747,80.408542246982364,Relatively Moderate,0.000001963182861,0.000000003111671,0.000000152222662,37.913958526771893,203898.726556487556081,79.669105949729556,Relatively Moderate,March 2023
247,C08003,Colorado,CO,08,Alamosa,County,003,08003,16357,7863466114.000000000000000,102476261.000000000000000,730.592258370000081,4051514.423075143247843,34.330257715558382,Very Low,65.625000000000000,26.152893840916125,Very Low,53.125000000000000,2736135.646280436776578,1998944.516408788505942,0.052122789935354,604624.363250102265738,132566.766621545422822,0.000254206540402,0.000003186573940,0.001293633914117,13.370473537604457,23.671651288577792,98.059997558593750,Very High,1.000000000000000,36.119998931884766,Relatively Low,0.468750000000000,2.542253971099854,1.480743262338935,0.000000000000000,0.010000000000000,542.970010440000010,1000000.000000000000000,5.000000000000000,58000000.000000000000000,59000000.000000000000000,0.004748380700000,0.063654348000000,Relatively Moderate,47.483806999999999,0.003182717400000,36919.521840000001248,36967.005646999998135,12.019230769230770,Very Low,0.000000006038534,0.000000194578309,28.846153846153843,49129.992064646743529,9.615384615384617,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,3.842423071647480,0.237920933228947,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,102476261.000000000000000,197707142375.000000000000000,0.000000435596007,0.000001074215334,0.001968024065718,Very Low,838.273236810700496,0.004342199691718,50369.516423933018814,49950.577120772453782,101158.366781516233459,59.888579387186624,Relatively Low,0.000000106603529,0.000000265464308,0.000487435593701,64.128752708139885,144611.912777645338792,62.074451161310847,Relatively Moderate,1407.000000000000000,62.238598244361100,730.592258370000081,85426687.616579115390778,85426687.616579115390778,0.000012100000276,Very Low,63525.104356076801196,63525.104356076808472,62.624069478908183,Relatively Low,0.000619900684668,57.878411910669982,85022.677587063153624,63.538020999045500,Relatively Low,,0.001290509707515,730.592258370000081,7863403000.000000000000000,16376.000000000000000,189961600000.000000000000000,197825003000.000000000000000,0.158761419471117,0.001824149787822,Very High,1611078.800000000046566,0.038550463357777,447185.374950209923554,2058264.174950209911913,86.381925100588049,Relatively Low,0.000204881508567,0.000002356817470,87.619931909625507,3079031.876288117375225,89.786827871460389,Relatively Low,30.000000000000000,0.853329808588092,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,102476261.000000000000000,197707142375.000000000000000,0.000019023246000,0.000000006927481,0.000214188720000,Relatively High,116208.653421178736608,0.000083585845181,969.595804096878510,17820.095847170749039,134998.345072446449194,59.553349875930515,Relatively Low,0.000014778299002,0.000000005110096,0.000173894867682,45.812655086848636,199530.180968394270167,62.965319758192805,Relatively Low,0.000000000000000,0.000000000000000,730.592258370000081,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000776262993,0.000001233054945,0.000055219974456,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.000000000000000,0.014890000000000,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,197604666114.000000000000000,0.000000442047220,0.000001046169700,Relatively Moderate,51.757987461990126,0.000254800624987,2955.687249853622234,3007.445237315609120,8.560959360426383,Very Low,0.000000006582083,0.000000015577467,14.223850766155897,4562.647443644927080,10.426382411725516,Very Low,0.000000000000000,0.010000000000000,0.019076726214000,50863652.069348827004433,4.368960998499000,50679947.582588404417038,101543599.651937231421471,0.005000000000000,0.000500000000000,Very High,2543.182603467441822,0.000021844804992,253.399737912941987,2796.582341380383696,7.333124412409902,Very Low,0.000000323417507,0.000000001335502,10.028204324663115,3716.721596337885330,7.902345004818503,Very Low,225.000000000000000,10.190641851923671,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,197604666114.000000000000000,0.000000047333319,0.000000027801425,Relatively High,2717.520406851824646,0.003251865718086,37721.642329795184196,40439.162736646962003,25.997425997425999,Relatively Low,0.000000345588112,0.000000198805754,25.772200772200769,60928.220417459946475,31.821106821106820,Relatively Low,2.000000000000000,0.083333333333333,0.451454764761000,123735648.457112312316895,308.281061292937920,3576060310.998080730438232,339102.743978433427401,3700135062.199171066284180,0.012274779000000,0.000028978884000,0.038004555000000,Relatively Moderate,126568.978269395316602,0.000744470092884,8635.853077451443824,1073.954073681607497,136278.785420528409304,30.424017332095328,Very Low,0.000016095825484,0.000000045513853,0.000010480027893,28.876508820798513,193861.410539918637369,32.675787464206174,Very Low,2.000000000000000,0.052588858367645,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,102476261.000000000000000,197707142375.000000000000000,0.000005226990700,0.000000152377310,0.000000239066340,Relatively Low,1563.476434040563390,0.000077925098656,903.931144408480122,1.130171392076541,2468.537749841118966,4.001240694789082,Very Low,0.000000198827897,0.000000004764021,0.000000011028617,5.024813895781638,3663.568454177691819,1.622653515749284,Very Low,10.000000000000000,0.053046874765750,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,102476261.000000000000000,197707142375.000000000000000,0.000201198058609,0.000001606208798,0.000034445265811,Relatively Low,83926.209380325162783,0.001393687666858,16166.776935552135910,187.246028200778881,100280.232344078205642,15.787841191066999,Very Low,0.000010672928218,0.000000085204357,0.000001827213702,15.570719602977668,151142.086432062787935,15.717467387846007,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000121957425652,34.189389979539619,1832614174.094310283660889,3783.529640129384916,43888943825.500839233398438,21270722.162940993905067,45742828721.758094787597656,0.400000000000000,0.000002572363000,0.000161432690000,Relatively Moderate,51780.985099359633750,0.000000296776907,3.442612121084712,0.312046329210873,51784.739757809977164,55.011135857461028,Very Low,0.000006585007724,0.000000000018144,0.000000003045060,53.611199490932229,70092.553158360911766,58.192809417753743,Very Low,18.035722694252343,1.116763015123983,730.592258370000081,7863466114.000000000000000,16357.000000000000000,189741200000.000000000000000,102476261.000000000000000,197707142375.000000000000000,0.000000282391994,0.000000161125996,0.000000146150995,Very Low,1619.195762896945098,0.000218932857308,2539.621144767553687,8.346977921767156,4167.163885586269316,10.399257195914577,Very Low,0.000000205913746,0.000000013384658,0.000000081452795,10.615908387496130,6220.575347313377279,9.385937002863507,Very Low,March 2023
